cell_id	donor_id	C1	C2	C3	scaled_age	sex	scaled_log_nUMI	percent_mito	gPC1	gPC2	gPC3	gPC4	gPC5	ePC1	ePC2	ePC3	ePC4	ePC5
cell_003720	donor_093	0.6875738522492097	-0.1982459138596557	-0.12639697543876838	0.194237	M	-0.474884	0.042288	-0.016784	0.029283	-0.022622	0.011096	0.00046	2.787345	-0.295568	0.568762	0.181259	1.589803
cell_003721	donor_093	-1.1290361167724365	0.5625342759978247	0.8669536137830568	0.194237	M	0.075799	0.00649	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.786112	1.248129	-0.002736	2.535312	0.73882
cell_003722	donor_093	0.11460230322709272	-0.09425075404067143	-0.584427993227047	0.194237	M	-1.102027	0.041897	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.594185	-0.057901	-0.314474	-0.969869	-1.222227
cell_003723	donor_093	0.6241408751906617	1.2413254830685563	-0.1226365270352997	0.194237	M	-0.315567	0.045699	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.420424	-0.700266	-0.075964	1.762626	0.481199
cell_003724	donor_093	0.8799731405851834	-0.6061695236299696	-0.8597219867159085	0.194237	M	-0.316233	0.002883	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.212316	-0.328745	1.01431	-0.169418	0.23485
cell_003725	donor_093	-0.9422638503269548	0.25752724426234463	0.8714744673970185	0.194237	M	0.449499	0.029508	-0.016784	0.029283	-0.022622	0.011096	0.00046	1.158915	-0.839811	-0.76392	0.955338	-0.138859
cell_003726	donor_093	-0.35687291222900475	1.1341326790442476	1.004760657399822	0.194237	M	-0.895016	0.02907	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.081046	0.765795	0.684649	-0.171917	0.321859
cell_003727	donor_093	1.1390369023782532	-1.0240235953132788	0.14241191644905693	0.194237	M	-0.000822	0.060935	-0.016784	0.029283	-0.022622	0.011096	0.00046	1.467153	-0.61113	0.341394	-0.326546	-0.775953
cell_003728	donor_093	0.5921352816602736	1.9848931903147826	-0.1762946065746831	0.194237	M	-0.094574	0.017723	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.195126	-0.680706	0.345991	0.8442	1.624613
cell_003729	donor_093	-0.5696144346464035	0.49226711506401283	-0.19403490447737173	0.194237	M	-1.180089	0.01664	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.446722	0.769808	-0.692631	0.736905	-1.162636
cell_003730	donor_093	-0.24464237242818082	-0.24482371267160155	0.2446621615955343	0.194237	M	-0.298991	0.042909	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.682869	0.726288	0.663154	0.103139	-0.977296
cell_003731	donor_093	-1.6405410608244821	0.5201976883884424	0.6040191511187795	0.194237	M	-1.45252	0.028308	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.594948	-1.944357	-0.495092	1.18943	0.895949
cell_003732	donor_093	0.8349051743161497	0.1690171092473737	0.15291388055816185	0.194237	M	0.310269	0.030355	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.187338	1.430261	-0.255397	-0.214318	-1.617819
cell_003733	donor_093	-0.9919808116416072	0.6794352572916948	0.22931406940617471	0.194237	M	0.764637	0.019398	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.112743	0.243187	0.387758	2.933918	0.60588
cell_003734	donor_093	0.48411805177211653	-0.9825721434110508	0.41214566195729485	0.194237	M	1.326919	0.006994	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.571325	-1.734116	-0.764287	-0.489627	-1.007343
cell_003735	donor_093	-1.3760820554137252	-0.6738723755464849	-1.9104999557300861	0.194237	M	0.885976	0.022648	-0.016784	0.029283	-0.022622	0.011096	0.00046	-1.310484	0.360811	-0.422156	-1.311135	2.829081
cell_003736	donor_093	-0.6947885087238238	0.238021495283473	-2.037853491778726	0.194237	M	-0.140983	0.060747	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.168567	-0.340187	0.375157	-1.25576	0.015768
cell_003737	donor_093	-0.09402582774214191	1.2490489623142786	0.2790419680490001	0.194237	M	-1.186558	0.035256	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.464797	-0.74287	-0.500227	1.336628	-1.251394
cell_003738	donor_093	1.5614123495859105	-1.6251452924913106	0.16691262231720114	0.194237	M	0.878057	0.001309	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.49904	-1.947324	0.611226	0.484901	-1.094957
cell_003739	donor_093	0.8549687292407971	-1.3194629785747076	0.584670823598601	0.194237	M	-1.199746	0.02468	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.347976	0.664485	-0.103492	-0.177721	1.173752
cell_003740	donor_093	-1.2075876562852235	-0.7401433502555855	-0.7291323885707678	0.194237	M	0.591071	0.006982	-0.016784	0.029283	-0.022622	0.011096	0.00046	-1.67096	0.300328	-0.32539	-0.648585	-1.248842
cell_003741	donor_093	-0.49389518345087785	-0.5681393192600374	-0.5919932526868213	0.194237	M	-0.968016	0.025006	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.528613	1.803052	0.172998	0.288674	0.284398
cell_003742	donor_093	-1.170371507113666	1.0471118359465275	-1.0012912876887858	0.194237	M	-0.986803	0.064216	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.274544	0.425402	-0.301942	0.121054	1.517913
cell_003743	donor_093	0.3115230204741193	0.22498778699587874	-1.0031666528944274	0.194237	M	-0.323702	0.018876	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.905145	-1.069515	0.559182	0.175273	0.112326
cell_003744	donor_093	0.21951404449143153	0.2729888442799192	1.3733086766806222	0.194237	M	-0.890998	0.039451	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.1263	0.229461	-0.92303	0.088295	-0.53414
cell_003745	donor_093	1.0739720711910994	-0.6144986765409204	-0.9662212584530666	0.194237	M	-1.084855	0.017336	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.144341	1.350219	-0.069727	-1.024002	0.515121
cell_003746	donor_093	1.2291090328354914	0.32242006746031765	0.6355356688173128	0.194237	M	0.91429	0.034152	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.265171	0.677529	-1.144741	-0.406708	-0.223012
cell_003747	donor_093	-1.1893625861584713	-0.33537745164774885	0.8759107288353177	0.194237	M	-1.637174	0.040537	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.322394	0.111857	-0.043775	-1.192703	1.221793
cell_003748	donor_093	-0.8662690572297903	-0.07922903372545495	1.6099869603443757	0.194237	M	1.465643	0.043457	-0.016784	0.029283	-0.022622	0.011096	0.00046	1.120089	-2.384126	1.047995	-1.334838	0.559166
cell_003749	donor_093	-1.4721323240909643	1.042993733841015	-0.819394204876014	0.194237	M	2.476448	0.033417	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.19807	-2.481391	0.248632	0.708544	0.20903
cell_003750	donor_093	-0.2766568561825636	1.4240862579384446	-0.33080103488232576	0.194237	M	1.353652	0.005732	-0.016784	0.029283	-0.022622	0.011096	0.00046	0.358465	0.340786	-0.090888	-0.084022	1.816792
cell_003751	donor_093	-0.8280386990581228	0.2040674200061468	0.9792619297163254	0.194237	M	-1.126387	0.051563	-0.016784	0.029283	-0.022622	0.011096	0.00046	2.439189	0.876464	-2.077316	-0.13858	1.294547
cell_003752	donor_093	1.0142254651802318	1.713607740914481	0.29356758808541095	0.194237	M	-0.047348	0.036014	-0.016784	0.029283	-0.022622	0.011096	0.00046	-0.417345	0.204415	1.1771	0.639111	0.618633
cell_003753	donor_094	0.9957758830285944	-1.1952428713546672	1.8197971356219012	-0.93587	M	-0.051433	0.049456	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.501637	-0.841857	-0.103504	0.051857	-1.461216
cell_003754	donor_094	-0.07106423853712564	-0.44670967899619257	-0.5920829840011086	-0.93587	M	2.153254	0.028348	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-1.087366	0.783648	-0.273383	-0.231649	0.2359
cell_003755	donor_094	-0.37581284245764596	-0.43151667996060367	-0.9587712266535379	-0.93587	M	-1.033706	0.01263	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.093595	-0.505718	-1.066146	-1.842911	2.15971
cell_003756	donor_094	-0.23423637176912196	1.1643964937462485	0.41323154350502983	-0.93587	M	1.177295	0.015984	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.2322	-0.755984	-0.633842	0.993181	0.25929
cell_003757	donor_094	1.337945515208528	0.7612852120639406	-0.6258213071542221	-0.93587	M	-1.364995	0.000288	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.342227	0.639633	-0.759053	0.128646	-0.956956
cell_003758	donor_094	1.5744440309923342	-0.40526282543157677	1.446308881998182	-0.93587	M	-0.559731	0.031471	0.012385	-0.016471	-0.006032	-0.024642	0.026808	1.569114	-0.631555	-0.04678	-0.739508	1.40739
cell_003759	donor_094	-0.6405322010939233	-1.6393758567143604	-1.1910912854251663	-0.93587	M	0.478943	0.037743	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.902615	0.736005	0.810726	-0.113532	0.889769
cell_003760	donor_094	-0.15982597697971823	-0.29160388897618816	1.0461404149137015	-0.93587	M	-2.035434	0.033003	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.989722	-0.318071	-0.134737	1.693865	-0.131306
cell_003761	donor_094	-0.0076147980122658965	0.1397800235086518	-0.15986404862963247	-0.93587	M	0.824341	0.019988	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.528602	0.200656	1.068921	-0.611887	0.456781
cell_003762	donor_094	0.9785788027206038	0.05224266970900059	2.020251812433693	-0.93587	M	-0.380856	0.049392	0.012385	-0.016471	-0.006032	-0.024642	0.026808	1.737975	-0.240473	1.409613	1.715708	-0.93182
cell_003763	donor_094	0.5687344467726966	0.4165586810108036	0.03720358165449665	-0.93587	M	2.778195	0.035751	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.031855	-1.780153	0.589079	1.418845	-0.956605
cell_003764	donor_094	0.5925078267298403	-0.3767266269017085	0.5878950283909682	-0.93587	M	0.650186	0.051304	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-1.949903	-0.596032	2.444934	0.859815	0.530794
cell_003765	donor_094	-0.7595012508619914	1.0850700230546313	-1.8377953613627236	-0.93587	M	0.102828	0.037843	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-1.404194	0.248017	0.592791	-2.321436	0.720335
cell_003766	donor_094	0.2684428563845646	1.691102838845889	-0.10061605029781366	-0.93587	M	0.268174	0.028653	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-2.305742	0.230961	-1.858392	1.016529	0.923586
cell_003767	donor_094	-1.0736335286191605	0.1999278839771379	0.33262687361684706	-0.93587	M	-0.144938	0.036408	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-1.742823	0.910734	-0.882358	-0.151079	-0.006321
cell_003768	donor_094	1.582813853123654	-0.38978895161760646	0.36299039669951766	-0.93587	M	-0.655428	0.047878	0.012385	-0.016471	-0.006032	-0.024642	0.026808	1.308546	-0.665948	1.515453	1.450797	-1.076859
cell_003769	donor_094	-0.9223217672469142	0.24946822151825557	0.8855093166622685	-0.93587	M	-0.175797	0.007214	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.355306	0.186289	1.069514	-0.562317	-1.058335
cell_003770	donor_094	-0.8738035455352757	0.7980105217767779	0.40035025201190066	-0.93587	M	0.296719	0.029184	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.518586	-0.678709	1.034429	0.460619	0.356677
cell_003771	donor_094	-0.6629955207169255	-1.663972209797663	-1.802045563506348	-0.93587	M	-2.08849	7.8e-05	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.584509	1.702551	-1.594477	0.219066	-1.062448
cell_003772	donor_094	-0.3464997162220347	0.1440706825033647	0.7075884962509975	-0.93587	M	1.321099	0.022466	0.012385	-0.016471	-0.006032	-0.024642	0.026808	1.723425	0.577899	0.528485	-0.276665	-0.898307
cell_003773	donor_094	-1.2640506035662715	0.9426784525505467	-1.453740940460121	-0.93587	M	-0.233034	0.00815	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.650854	-0.103249	-0.965198	0.167068	-1.475177
cell_003774	donor_094	0.17193149614831765	-0.14450157599720392	-2.814848404688016	-0.93587	M	1.090292	0.028427	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.106538	-0.657955	-0.604773	-0.009958	2.051438
cell_003775	donor_094	-0.7486757162477119	-1.8024962986104314	0.06840184450802743	-0.93587	M	1.049414	0.015318	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.427455	0.274249	0.996699	0.781764	0.883406
cell_003776	donor_094	0.327337395037797	0.2329275784845984	-1.0135790653818713	-0.93587	M	0.15344	0.025186	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.400246	-0.319978	-0.687102	-0.632409	1.744869
cell_003777	donor_094	-0.10632977705070283	-0.3980691795646605	0.4850939588151947	-0.93587	M	-0.814667	0.039252	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.222242	0.492908	0.159123	0.960141	0.247263
cell_003778	donor_094	0.6871721686438369	-0.41982158711244116	-0.6739120128319805	-0.93587	M	0.214227	0.043555	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.852395	-1.624338	-1.183225	-1.397861	-0.110853
cell_003779	donor_094	-0.27116030483185194	-1.4067489637880908	-1.3241418459143461	-0.93587	M	-1.390212	0.013415	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.715589	-0.497242	-1.204741	0.657937	1.050875
cell_003780	donor_094	1.160383862417882	0.558193951571028	-0.49530107168712134	-0.93587	M	0.460233	0.036715	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.366964	0.710752	-0.692237	0.61664	-0.834987
cell_003781	donor_094	-1.2601530456875698	-0.8556102533015637	0.6307057867125123	-0.93587	M	0.394298	0.053152	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-1.838954	-0.16302	-0.296391	-0.113542	1.258231
cell_003782	donor_094	-0.5907252228106338	-0.22179728734248058	-0.8875044827452082	-0.93587	M	-0.703263	0.012923	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.885973	-0.106102	1.001746	1.67519	0.91477
cell_003783	donor_094	1.0344992103878985	-0.4454136405963126	0.3670396625251518	-0.93587	M	0.984254	0.040412	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.450224	-0.565217	0.418919	0.360686	-0.164003
cell_003784	donor_094	-0.22922226580381438	-2.385544837450527	-2.0402348862578465	-0.93587	M	0.109876	0.023295	0.012385	-0.016471	-0.006032	-0.024642	0.026808	1.062487	0.266504	-0.411735	0.728185	0.385891
cell_003785	donor_094	0.9905853827831013	-1.916977197920656	0.1085052634276633	-0.93587	M	-0.678895	0.036355	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.741568	0.748822	-1.456192	0.142918	-0.416579
cell_003786	donor_094	1.6156240294943445	-0.28404327230641346	-0.27969629725703915	-0.93587	M	-2.712875	0.06706	0.012385	-0.016471	-0.006032	-0.024642	0.026808	1.626629	0.597892	1.292865	-0.459833	0.125772
cell_003787	donor_094	-0.24163240835767869	2.0971757794995622	0.9553517820744187	-0.93587	M	-0.638076	0.069595	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.284739	-0.767917	1.023027	-0.17811	0.255622
cell_003788	donor_094	-1.261123148834722	-1.178604553458286	1.1313681790482626	-0.93587	M	0.964226	0.029368	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.174644	-0.955179	1.716095	-0.049506	0.004082
cell_003789	donor_094	1.3968928565628806	1.5359788856753984	0.9875615058858563	-0.93587	M	-1.199052	0.011962	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-1.348713	0.901451	0.115934	0.16605	0.806681
cell_003790	donor_094	-0.7156273329669921	0.57122665702013	1.1112259710966945	-0.93587	M	-0.870822	0.031146	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.572666	-0.435745	-0.049833	1.013146	0.005893
cell_003791	donor_094	0.4601898222836961	0.5963795827791428	0.3146911114816782	-0.93587	M	0.645193	0.045551	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.153094	-2.064338	-0.625588	-0.240465	-1.423935
cell_003792	donor_094	-1.5157625698938262	-0.05834363372308753	0.8127605972642142	-0.93587	M	2.364321	0.026926	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.838858	0.005227	-0.046283	0.349719	0.941786
cell_003793	donor_094	-1.442491692296073	0.4293117833153755	-0.07017804229776364	-0.93587	M	-0.190065	0.027303	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.704135	-0.622794	-0.077327	0.665077	-0.05715
cell_003794	donor_094	-1.176721583246665	-0.727037221041918	1.6607700127541893	-0.93587	M	0.724131	0.023373	0.012385	-0.016471	-0.006032	-0.024642	0.026808	-0.231883	0.415269	-0.696104	2.400858	0.126091
cell_003795	donor_094	-0.5287538191013683	0.32953914711107735	0.6862111266941517	-0.93587	M	1.329442	0.045182	0.012385	-0.016471	-0.006032	-0.024642	0.026808	0.296291	-0.621459	0.106031	-0.320545	1.719091
cell_003796	donor_095	0.012409896662101216	0.3662194256099322	0.35957418640974426	1.748135	F	0.99583	0.028151	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.326668	-0.996794	0.388198	0.419906	-0.119802
cell_003797	donor_095	0.4418257869686778	-1.2066452607028344	-0.2775390662280533	1.748135	F	0.26912	0.008829	0.001193	0.003848	0.013506	-0.014272	-0.000359	-0.03681	0.410984	2.327544	1.093201	0.186911
cell_003798	donor_095	-0.08154134465121171	-0.7544994472397034	-0.8035369663666595	1.748135	F	0.01802	0.048316	0.001193	0.003848	0.013506	-0.014272	-0.000359	-0.960771	0.13334	1.499727	-1.663249	-0.288492
cell_003799	donor_095	0.6598755027177924	-1.4557276409528184	0.04497406386065406	1.748135	F	0.148385	0.029905	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.67423	-0.190488	-0.106638	-0.118686	0.420026
cell_003800	donor_095	-0.7970977237372631	0.31709479852824635	-0.07912648904030238	1.748135	F	0.409479	0.039413	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.84611	0.638954	0.492466	-0.612106	-0.789801
cell_003801	donor_095	1.4456273629029461	-0.4417412352684455	0.8047901472806467	1.748135	F	-0.97297	0.017426	0.001193	0.003848	0.013506	-0.014272	-0.000359	1.939644	1.051459	-1.376175	0.330595	0.560582
cell_003802	donor_095	-0.902361289049926	-0.4565511843959679	-0.31868504546855975	1.748135	F	-1.610342	0.040435	0.001193	0.003848	0.013506	-0.014272	-0.000359	-1.372163	-0.562399	0.134173	-0.002011	0.322775
cell_003803	donor_095	-0.11795554131231602	-0.5799756022798808	-0.893696896223321	1.748135	F	0.383313	0.051828	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.722279	2.070199	-0.368748	0.263471	-0.848048
cell_003804	donor_095	-0.14893801328558215	0.6677011541822115	-1.3632993488034728	1.748135	F	-1.047746	0.034909	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.578116	-0.41695	0.100809	0.857367	1.022583
cell_003805	donor_095	0.7905213882404305	1.6420393163210185	0.437191923430592	1.748135	F	-0.743525	0.054129	0.001193	0.003848	0.013506	-0.014272	-0.000359	-1.047475	1.592473	0.273849	0.57969	1.242449
cell_003806	donor_095	2.046129405172297	-0.4876115243751999	1.0467571230082784	1.748135	F	0.24833	0.03066	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.461677	0.553382	0.360078	0.236982	-0.570156
cell_003807	donor_095	-1.3192382180698246	-0.19802196470068434	2.022184409934017	1.748135	F	-1.331386	0.008362	0.001193	0.003848	0.013506	-0.014272	-0.000359	-1.686874	-2.741877	-1.033882	-0.325874	1.600977
cell_003808	donor_095	0.931038787962036	0.6435738229462515	0.48008452878380203	1.748135	F	-0.577008	0.006696	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.261211	-1.153523	0.500812	-0.090291	-0.366865
cell_003809	donor_095	0.12176185551844176	0.48483041362513557	-0.025692241926247084	1.748135	F	0.689249	0.007355	0.001193	0.003848	0.013506	-0.014272	-0.000359	-1.293164	0.833878	0.765216	0.555626	2.42827
cell_003810	donor_095	1.1677443683229796	2.0815948872432313	-0.04124309420375799	1.748135	F	0.628349	0.053713	0.001193	0.003848	0.013506	-0.014272	-0.000359	1.722514	-0.399912	-0.386063	-2.323535	1.088052
cell_003811	donor_095	0.09702159976624232	1.037025884215187	-0.395285879866994	1.748135	F	-0.622071	0.038026	0.001193	0.003848	0.013506	-0.014272	-0.000359	-1.219921	-0.429202	1.754614	-0.08035	-0.64992
cell_003812	donor_095	-0.03237135416225395	0.2983599417542511	-0.3425027958308293	1.748135	F	0.794073	0.021995	0.001193	0.003848	0.013506	-0.014272	-0.000359	-1.758364	-0.989829	-0.726465	-1.748294	0.377794
cell_003813	donor_095	0.5988878657990813	0.47619967969600613	1.855827972582059	1.748135	F	1.127644	0.036404	0.001193	0.003848	0.013506	-0.014272	-0.000359	-0.48066	0.139793	0.831666	0.176815	-1.780078
cell_003814	donor_095	0.1716690997232165	-2.103993179471819	-0.25975687018557914	1.748135	F	-0.363714	0.032182	0.001193	0.003848	0.013506	-0.014272	-0.000359	0.856658	-1.307065	0.185611	-0.902366	1.515154
cell_003815	donor_095	-0.4083568092443205	0.9216666600313808	0.6843243032450165	1.748135	F	-0.673379	0.047873	0.001193	0.003848	0.013506	-0.014272	-0.000359	-0.593466	1.011542	0.132968	-0.680726	-0.792505
cell_003816	donor_095	-0.36613938896921405	-0.2579948256243932	0.3491900479038185	1.748135	F	0.327242	0.017204	0.001193	0.003848	0.013506	-0.014272	-0.000359	-0.509142	-0.642775	-0.684395	-1.360279	1.329493
